"data","hour","type","site","value"
20140513,14,"NO2_24h","南京-草场门","63"
20140513,14,"O3","南京-草场门","276"
20140513,14,"O3_24h","南京-草场门","289"
20140513,14,"O3_8h","南京-草场门","161"
20140513,14,"O3_8h_24h","南京-草场门","161"
20140513,14,"CO","南京-草场门","1.085"
20140513,14,"CO_24h","南京-草场门","1.073"
20140513,15,"AQI","南京-草场门","116"
20140513,15,"PM2.5","南京-草场门","75"
20140513,15,"PM2.5_24h","南京-草场门","65"
20140513,15,"PM10","南京-草场门","174"
20140513,15,"PM10_24h","南京-草场门","189"
20140513,15,"SO2","南京-草场门","29"
20140513,15,"SO2_24h","南京-草场门","19"
20140513,15,"NO2","南京-草场门","40"
20140513,15,"NO2_24h","南京-草场门","64"
20140513,15,"O3","南京-草场门","231"
20140513,15,"O3_24h","南京-草场门","289"
20140513,15,"O3_8h","南京-草场门","187"
20140513,15,"O3_8h_24h","南京-草场门","187"
20140513,15,"CO","南京-草场门","1.005"
20140513,15,"CO_24h","南京-草场门","1.091"
20140513,17,"AQI","南京-草场门","116"
20140513,17,"PM2.5","南京-草场门","72"
20140513,17,"PM2.5_24h","南京-草场门","68"
20140513,17,"PM10","南京-草场门","173"
20140513,17,"PM10_24h","南京-草场门","190"
20140513,17,"SO2","南京-草场门","21"
20140513,17,"SO2_24h","南京-草场门","20"
20140513,17,"NO2","南京-草场门","38"
20140513,17,"NO2_24h","南京-草场门","66"
20140513,17,"O3","南京-草场门","231"
20140513,17,"O3_24h","南京-草场门","289"
20140513,17,"O3_8h","南京-草场门","228"
20140513,17,"O3_8h_24h","南京-草场门","228"
20140513,17,"CO","南京-草场门","0.926"
20140513,17,"CO_24h","南京-草场门","1.101"
20140513,18,"AQI","南京-草场门","116"
20140513,18,"PM2.5","南京-草场门","70"
20140513,18,"PM2.5_24h","南京-草场门","69"
20140513,18,"PM10","南京-草场门","181"
20140513,18,"PM10_24h","南京-草场门","190"
20140513,18,"SO2","南京-草场门","19"
20140513,18,"SO2_24h","南京-草场门","20"
20140513,18,"NO2","南京-草场门","48"
20140513,18,"NO2_24h","南京-草场门","67"
20140513,18,"O3","南京-草场门","213"
20140513,18,"O3_24h","南京-草场门","289"
20140513,18,"O3_8h","南京-草场门","237"
20140513,18,"O3_8h_24h","南京-草场门","237"
20140513,18,"CO","南京-草场门","1.004"
20140513,18,"CO_24h","南京-草场门","1.109"
20140513,19,"AQI","南京-草场门","118"
20140513,19,"PM2.5","南京-草场门","73"
20140513,19,"PM2.5_24h","南京-草场门","70"
20140513,19,"PM10","南京-草场门","185"
20140513,19,"PM10_24h","南京-草场门","189"
20140513,19,"SO2","南京-草场门","24"
20140513,19,"SO2_24h","南京-草场门","21"
20140513,19,"NO2","南京-草场门","68"
20140513,19,"NO2_24h","南京-草场门","67"
20140513,19,"O3","南京-草场门","145"
20140513,19,"O3_24h","南京-草场门","289"
20140513,19,"O3_8h","南京-草场门","232"
20140513,19,"O3_8h_24h","南京-草场门","237"
20140513,19,"CO","南京-草场门","1.097"
20140513,19,"CO_24h","南京-草场门","1.114"
20140513,20,"AQI","南京-草场门","130"
20140513,20,"PM2.5","南京-草场门","79"
20140513,20,"PM2.5_24h","南京-草场门","71"
20140513,20,"PM10","南京-草场门","210"
20140513,20,"PM10_24h","南京-草场门","190"
20140513,20,"SO2","南京-草场门","20"
20140513,20,"SO2_24h","南京-草场门","21"
20140513,20,"NO2","南京-草场门","86"
20140513,20,"NO2_24h","南京-草场门","66"
20140513,20,"O3","南京-草场门","72"
20140513,20,"O3_24h","南京-草场门","289"
20140513,20,"O3_8h","南京-草场门","212"
20140513,20,"O3_8h_24h","南京-草场门","237"
20140513,20,"CO","南京-草场门","1.231"
20140513,20,"CO_24h","南京-草场门","1.105"
20140513,21,"AQI","南京-草场门","135"
20140513,21,"PM2.5","南京-草场门","85"
20140513,21,"PM2.5_24h","南京-草场门","72"
20140513,21,"PM10","南京-草场门","219"
20140513,21,"PM10_24h","南京-草场门","190"
20140513,21,"SO2","南京-草场门","16"
20140513,21,"SO2_24h","南京-草场门","21"
20140513,21,"NO2","南京-草场门","79"
20140513,21,"NO2_24h","南京-草场门","63"
20140513,21,"O3","南京-草场门","50"
20140513,21,"O3_24h","南京-草场门","289"
20140513,21,"O3_8h","南京-草场门","182"
20140513,21,"O3_8h_24h","南京-草场门","237"
20140513,21,"CO","南京-草场门","1.182"
20140513,21,"CO_24h","南京-草场门","1.1"
20140513,22,"AQI","南京-草场门","122"
20140513,22,"PM2.5","南京-草场门","81"
20140513,22,"PM2.5_24h","南京-草场门","73"
20140513,22,"PM10","南京-草场门","193"
20140513,22,"PM10_24h","南京-草场门","190"
20140513,22,"SO2","南京-草场门","18"
20140513,22,"SO2_24h","南京-草场门","21"
20140513,22,"NO2","南京-草场门","73"
20140513,22,"NO2_24h","南京-草场门","61"
20140513,22,"O3","南京-草场门","36"
20140513,22,"O3_24h","南京-草场门","289"
20140513,22,"O3_8h","南京-草场门","152"
20140513,22,"O3_8h_24h","南京-草场门","237"
20140513,22,"CO","南京-草场门","1.11"
20140513,22,"CO_24h","南京-草场门","1.102"
20140513,23,"AQI","南京-草场门","114"
20140513,23,"PM2.5","南京-草场门","79"
20140513,23,"PM2.5_24h","南京-草场门","74"
20140513,23,"PM10","南京-草场门","178"
20140513,23,"PM10_24h","南京-草场门","189"
20140513,23,"SO2","南京-草场门","20"
20140513,23,"SO2_24h","南京-草场门","22"
20140513,23,"NO2","南京-草场门","74"
20140513,23,"NO2_24h","南京-草场门","62"
20140513,23,"O3","南京-草场门","22"
20140513,23,"O3_24h","南京-草场门","289"
20140513,23,"O3_8h","南京-草场门","126"
20140513,23,"O3_8h_24h","南京-草场门","237"
20140513,23,"CO","南京-草场门","1.125"
20140513,23,"CO_24h","南京-草场门","1.094"
20140513,0,"AQI","南京-山西路","100"
20140513,0,"PM2.5","南京-山西路","58"
20140513,0,"PM2.5_24h","南京-山西路","67"
20140513,0,"PM10","南京-山西路","150"
20140513,0,"PM10_24h","南京-山西路","146"
20140513,0,"SO2","南京-山西路","20"
20140513,0,"SO2_24h","南京-山西路","33"
20140513,0,"NO2","南京-山西路","146"
20140513,0,"NO2_24h","南京-山西路","65"
20140513,0,"O3","南京-山西路","10"
20140513,0,"O3_24h","南京-山西路","213"
20140513,0,"O3_8h","南京-山西路","80"
20140513,0,"O3_8h_24h","南京-山西路","189"
20140513,0,"CO","南京-山西路","1.538"
20140513,0,"CO_24h","南京-山西路","1.519"
20140513,1,"AQI","南京-山西路","13"
20140513,1,"PM2.5","南京-山西路",NA
20140513,1,"PM2.5_24h","南京-山西路","67"
20140513,1,"PM10","南京-山西路",NA
20140513,1,"PM10_24h","南京-山西路","146"
20140513,1,"SO2","南京-山西路","24"
20140513,1,"SO2_24h","南京-山西路","34"
20140513,1,"NO2","南京-山西路",NA
20140513,1,"NO2_24h","南京-山西路","65"
20140513,1,"O3","南京-山西路","26"
20140513,1,"O3_24h","南京-山西路","213"
20140513,1,"O3_8h","南京-山西路","57"
20140513,1,"O3_8h_24h","南京-山西路","189"
20140513,1,"CO","南京-山西路","1.256"
20140513,1,"CO_24h","南京-山西路","1.497"
20140513,2,"AQI","南京-山西路","102"
20140513,2,"PM2.5","南京-山西路","50"
20140513,2,"PM2.5_24h","南京-山西路","66"
20140513,2,"PM10","南京-山西路","154"
20140513,2,"PM10_24h","南京-山西路","146"
20140513,2,"SO2","南京-山西路","29"
20140513,2,"SO2_24h","南京-山西路","34"
20140513,2,"NO2","南京-山西路","61"
20140513,2,"NO2_24h","南京-山西路","65"
20140513,2,"O3","南京-山西路","83"
20140513,2,"O3_24h","南京-山西路","213"
20140513,2,"O3_8h","南京-山西路","42"
20140513,2,"O3_8h_24h","南京-山西路","189"
20140513,2,"CO","南京-山西路","1.223"
20140513,2,"CO_24h","南京-山西路","1.474"
20140513,3,"AQI","南京-山西路","89"
20140513,3,"PM2.5","南京-山西路","56"
20140513,3,"PM2.5_24h","南京-山西路","64"
20140513,3,"PM10","南京-山西路","128"
20140513,3,"PM10_24h","南京-山西路","145"
20140513,3,"SO2","南京-山西路","30"
20140513,3,"SO2_24h","南京-山西路","34"
20140513,3,"NO2","南京-山西路","51"
20140513,3,"NO2_24h","南京-山西路","64"
20140513,3,"O3","南京-山西路","110"
20140513,3,"O3_24h","南京-山西路","213"
20140513,3,"O3_8h","南京-山西路","42"
20140513,3,"O3_8h_24h","南京-山西路","189"
20140513,3,"CO","南京-山西路","1.232"
20140513,3,"CO_24h","南京-山西路","1.449"
20140513,4,"AQI","南京-山西路","86"
20140513,4,"PM2.5","南京-山西路","63"
20140513,4,"PM2.5_24h","南京-山西路","62"
20140513,4,"PM10","南京-山西路","122"
20140513,4,"PM10_24h","南京-山西路","145"
20140513,4,"SO2","南京-山西路","30"
20140513,4,"SO2_24h","南京-山西路","35"
20140513,4,"NO2","南京-山西路","60"
20140513,4,"NO2_24h","南京-山西路","65"
20140513,4,"O3","南京-山西路","102"
20140513,4,"O3_24h","南京-山西路","213"
20140513,4,"O3_8h","南京-山西路","46"
20140513,4,"O3_8h_24h","南京-山西路","189"
20140513,4,"CO","南京-山西路","1.24"
20140513,4,"CO_24h","南京-山西路","1.432"
20140513,5,"AQI","南京-山西路","99"
20140513,5,"PM2.5","南京-山西路","60"
20140513,5,"PM2.5_24h","南京-山西路","61"
20140513,5,"PM10","南京-山西路","147"
20140513,5,"PM10_24h","南京-山西路","145"
20140513,5,"SO2","南京-山西路","33"
20140513,5,"SO2_24h","南京-山西路","34"
20140513,5,"NO2","南京-山西路","92"
20140513,5,"NO2_24h","南京-山西路","67"
20140513,5,"O3","南京-山西路","51"
20140513,5,"O3_24h","南京-山西路","213"
20140513,5,"O3_8h","南京-山西路","49"
20140513,5,"O3_8h_24h","南京-山西路","189"
20140513,5,"CO","南京-山西路","1.389"
20140513,5,"CO_24h","南京-山西路","1.411"
20140513,6,"AQI","南京-山西路","105"
20140513,6,"PM2.5","南京-山西路","68"
20140513,6,"PM2.5_24h","南京-山西路","60"
20140513,6,"PM10","南京-山西路","159"
20140513,6,"PM10_24h","南京-山西路","147"
20140513,6,"SO2","南京-山西路","35"
20140513,6,"SO2_24h","南京-山西路","32"
20140513,6,"NO2","南京-山西路","68"
20140513,6,"NO2_24h","南京-山西路","67"
20140513,6,"O3","南京-山西路","87"
20140513,6,"O3_24h","南京-山西路","213"
20140513,6,"O3_8h","南京-山西路","59"
20140513,6,"O3_8h_24h","南京-山西路","189"
20140513,6,"CO","南京-山西路","1.487"
20140513,6,"CO_24h","南京-山西路","1.394"
20140513,7,"AQI","南京-山西路","99"
20140513,7,"PM2.5","南京-山西路","74"
20140513,7,"PM2.5_24h","南京-山西路","58"
20140513,7,"PM10","南京-山西路","143"
20140513,7,"PM10_24h","南京-山西路","147"
20140513,7,"SO2","南京-山西路","34"
20140513,7,"SO2_24h","南京-山西路","31"
20140513,7,"NO2","南京-山西路","96"
20140513,7,"NO2_24h","南京-山西路","68"
20140513,7,"O3","南京-山西路","53"
20140513,7,"O3_24h","南京-山西路","213"
20140513,7,"O3_8h","南京-山西路","65"
20140513,7,"O3_8h_24h","南京-山西路","189"
20140513,7,"CO","南京-山西路","1.62"
20140513,7,"CO_24h","南京-山西路","1.377"
20140513,8,"AQI","南京-山西路","99"
20140513,8,"PM2.5","南京-山西路","74"
20140513,8,"PM2.5_24h","南京-山西路","57"
20140513,8,"PM10","南京-山西路","148"
20140513,8,"PM10_24h","南京-山西路","147"
20140513,8,"SO2","南京-山西路","37"
20140513,8,"SO2_24h","南京-山西路","26"
20140513,8,"NO2","南京-山西路","103"
20140513,8,"NO2_24h","南京-山西路","70"
20140513,8,"O3","南京-山西路","57"
20140513,8,"O3_24h","南京-山西路","213"
20140513,8,"O3_8h","南京-山西路","71"
20140513,8,"O3_8h_24h","南京-山西路","189"
20140513,8,"CO","南京-山西路","1.578"
20140513,8,"CO_24h","南京-山西路","1.347"
20140513,9,"AQI","南京-山西路","99"
20140513,9,"PM2.5","南京-山西路","74"
20140513,9,"PM2.5_24h","南京-山西路","56"
20140513,9,"PM10","南京-山西路","140"
20140513,9,"PM10_24h","南京-山西路","145"
20140513,9,"SO2","南京-山西路","34"
20140513,9,"SO2_24h","南京-山西路","25"
20140513,9,"NO2","南京-山西路","69"
20140513,9,"NO2_24h","南京-山西路","70"
20140513,9,"O3","南京-山西路","122"
20140513,9,"O3_24h","南京-山西路","213"
20140513,9,"O3_8h","南京-山西路","83"
20140513,9,"O3_8h_24h","南京-山西路","189"
20140513,9,"CO","南京-山西路","1.4"
20140513,9,"CO_24h","南京-山西路","1.331"
20140513,10,"AQI","南京-山西路","104"
20140513,10,"PM2.5","南京-山西路","67"
20140513,10,"PM2.5_24h","南京-山西路","55"
20140513,10,"PM10","南京-山西路","158"
20140513,10,"PM10_24h","南京-山西路","146"
20140513,10,"SO2","南京-山西路","33"
20140513,10,"SO2_24h","南京-山西路","24"
20140513,10,"NO2","南京-山西路","48"
20140513,10,"NO2_24h","南京-山西路","70"
20140513,10,"O3","南京-山西路","171"
20140513,10,"O3_24h","南京-山西路","213"
20140513,10,"O3_8h","南京-山西路","94"
20140513,10,"O3_8h_24h","南京-山西路","189"
20140513,10,"CO","南京-山西路","1.363"
20140513,10,"CO_24h","南京-山西路","1.328"
20140513,11,"AQI","南京-山西路","106"
20140513,11,"PM2.5","南京-山西路","78"
20140513,11,"PM2.5_24h","南京-山西路","56"
20140513,11,"PM10","南京-山西路","162"
20140513,11,"PM10_24h","南京-山西路","147"
20140513,11,"SO2","南京-山西路","35"
20140513,11,"SO2_24h","南京-山西路","25"
20140513,11,"NO2","南京-山西路","41"
20140513,11,"NO2_24h","南京-山西路","71"
20140513,11,"O3","南京-山西路","202"
20140513,11,"O3_24h","南京-山西路","213"
20140513,11,"O3_8h","南京-山西路","106"
20140513,11,"O3_8h_24h","南京-山西路","189"
20140513,11,"CO","南京-山西路","1.405"
20140513,11,"CO_24h","南京-山西路","1.333"
20140513,12,"AQI","南京-山西路","118"
20140513,12,"PM2.5","南京-山西路","77"
20140513,12,"PM2.5_24h","南京-山西路","57"
20140513,12,"PM10","南京-山西路","131"
20140513,12,"PM10_24h","南京-山西路","146"
20140513,12,"SO2","南京-山西路","31"
20140513,12,"SO2_24h","南京-山西路","25"
20140513,12,"NO2","南京-山西路","34"
20140513,12,"NO2_24h","南京-山西路","71"
20140513,12,"O3","南京-山西路","236"
20140513,12,"O3_24h","南京-山西路","236"
20140513,12,"O3_8h","南京-山西路","122"
20140513,12,"O3_8h_24h","南京-山西路","189"
20140513,12,"CO","南京-山西路","1.359"
20140513,12,"CO_24h","南京-山西路","1.337"
20140513,13,"AQI","南京-山西路","138"
20140513,13,"PM2.5","南京-山西路","64"
20140513,13,"PM2.5_24h","南京-山西路","58"
20140513,13,"PM10","南京-山西路","130"
20140513,13,"PM10_24h","南京-山西路","145"
20140513,13,"SO2","南京-山西路","29"
20140513,13,"SO2_24h","南京-山西路","25"
20140513,13,"NO2","南京-山西路","29"
20140513,13,"NO2_24h","南京-山西路","71"
20140513,13,"O3","南京-山西路","276"
20140513,13,"O3_24h","南京-山西路","276"
20140513,13,"O3_8h","南京-山西路","151"
20140513,13,"O3_8h_24h","南京-山西路","189"
20140513,13,"CO","南京-山西路","1.411"
20140513,13,"CO_24h","南京-山西路","1.345"
20140513,14,"AQI","南京-山西路","134"
20140513,14,"PM2.5","南京-山西路","63"
20140513,14,"PM2.5_24h","南京-山西路","58"
20140513,14,"PM10","南京-山西路","125"
20140513,14,"PM10_24h","南京-山西路","146"
20140513,14,"SO2","南京-山西路","29"
20140513,14,"SO2_24h","南京-山西路","25"
20140513,14,"NO2","南京-山西路","35"
20140513,14,"NO2_24h","南京-山西路","72"
20140513,14,"O3","南京-山西路","268"
20140513,14,"O3_24h","南京-山西路","276"
20140513,14,"O3_8h","南京-山西路","173"
20140513,14,"O3_8h_24h","南京-山西路","189"
20140513,14,"CO","南京-山西路","1.65"
20140513,14,"CO_24h","南京-山西路","1.369"
20140513,15,"AQI","南京-山西路","107"
20140513,15,"PM2.5","南京-山西路","73"
20140513,15,"PM2.5_24h","南京-山西路","60"
20140513,15,"PM10","南京-山西路","158"
20140513,15,"PM10_24h","南京-山西路","146"
20140513,15,"SO2","南京-山西路","29"
20140513,15,"SO2_24h","南京-山西路","26"
20140513,15,"NO2","南京-山西路","51"
20140513,15,"NO2_24h","南京-山西路","73"
20140513,15,"O3","南京-山西路","214"
20140513,15,"O3_24h","南京-山西路","276"
20140513,15,"O3_8h","南京-山西路","193"
20140513,15,"O3_8h_24h","南京-山西路","193"
20140513,15,"CO","南京-山西路","1.609"
20140513,15,"CO_24h","南京-山西路","1.392"
20140513,17,"AQI","南京-山西路","102"
20140513,17,"PM2.5","南京-山西路","68"
20140513,17,"PM2.5_24h","南京-山西路","63"
20140513,17,"PM10","南京-山西路","132"
20140513,17,"PM10_24h","南京-山西路","144"
20140513,17,"SO2","南京-山西路","42"
20140513,17,"SO2_24h","南京-山西路","28"
20140513,17,"NO2","南京-山西路","55"
20140513,17,"NO2_24h","南京-山西路","76"
20140513,17,"O3","南京-山西路","203"
20140513,17,"O3_24h","南京-山西路","276"
20140513,17,"O3_8h","南京-山西路","223"
20140513,17,"O3_8h_24h","南京-山西路","223"
20140513,17,"CO","南京-山西路","1.478"
20140513,17,"CO_24h","南京-山西路","1.422"
20140513,18,"AQI","南京-山西路","112"
20140513,18,"PM2.5","南京-山西路","68"
20140513,18,"PM2.5_24h","南京-山西路","65"
20140513,18,"PM10","南京-山西路","173"
20140513,18,"PM10_24h","南京-山西路","146"
20140513,18,"SO2","南京-山西路","43"
20140513,18,"SO2_24h","南京-山西路","29"
20140513,18,"NO2","南京-山西路","68"
20140513,18,"NO2_24h","南京-山西路","77"
20140513,18,"O3","南京-山西路","177"
20140513,18,"O3_24h","南京-山西路","276"
20140513,18,"O3_8h","南京-山西路","224"
20140513,18,"O3_8h_24h","南京-山西路","224"
20140513,18,"CO","南京-山西路","1.596"
20140513,18,"CO_24h","南京-山西路","1.439"
20140513,19,"AQI","南京-山西路","102"
20140513,19,"PM2.5","南京-山西路","75"
20140513,19,"PM2.5_24h","南京-山西路","66"
20140513,19,"PM10","南京-山西路","153"
20140513,19,"PM10_24h","南京-山西路","147"
20140513,19,"SO2","南京-山西路","36"
20140513,19,"SO2_24h","南京-山西路","30"
20140513,19,"NO2","南京-山西路","85"
20140513,19,"NO2_24h","南京-山西路","78"
20140513,19,"O3","南京-山西路","124"
20140513,19,"O3_24h","南京-山西路","276"
20140513,19,"O3_8h","南京-山西路","214"
20140513,19,"O3_8h_24h","南京-山西路","224"
20140513,19,"CO","南京-山西路","1.687"
20140513,19,"CO_24h","南京-山西路","1.459"
20140513,20,"AQI","南京-山西路","113"
20140513,20,"PM2.5","南京-山西路","85"
20140513,20,"PM2.5_24h","南京-山西路","68"
20140513,20,"PM10","南京-山西路","166"
20140513,20,"PM10_24h","南京-山西路","147"
20140513,20,"SO2","南京-山西路","38"
20140513,20,"SO2_24h","南京-山西路","31"
20140513,20,"NO2","南京-山西路","96"
20140513,20,"NO2_24h","南京-山西路","77"
20140513,20,"O3","南京-山西路","76"
20140513,20,"O3_24h","南京-山西路","276"
20140513,20,"O3_8h","南京-山西路","194"
20140513,20,"O3_8h_24h","南京-山西路","224"
20140513,20,"CO","南京-山西路","1.694"
20140513,20,"CO_24h","南京-山西路","1.471"
20140513,21,"AQI","南京-山西路","119"
20140513,21,"PM2.5","南京-山西路","90"
20140513,21,"PM2.5_24h","南京-山西路","69"
20140513,21,"PM10","南京-山西路","185"
20140513,21,"PM10_24h","南京-山西路","149"
20140513,21,"SO2","南京-山西路","29"
20140513,21,"SO2_24h","南京-山西路","31"
20140513,21,"NO2","南京-山西路","88"
20140513,21,"NO2_24h","南京-山西路","75"
20140513,21,"O3","南京-山西路","59"
20140513,21,"O3_24h","南京-山西路","276"
20140513,21,"O3_8h","南京-山西路","167"
20140513,21,"O3_8h_24h","南京-山西路","224"
20140513,21,"CO","南京-山西路","1.609"
20140513,21,"CO_24h","南京-山西路","1.474"
20140513,22,"AQI","南京-山西路","114"
20140513,22,"PM2.5","南京-山西路","86"
20140513,22,"PM2.5_24h","南京-山西路","70"
20140513,22,"PM10","南京-山西路","155"
20140513,22,"PM10_24h","南京-山西路","148"
